timestamp,intersection_id,vehicle_count,congestion_level,hour,minute,day_of_week,is_weekend,is_olympic_event,is_rush_hour,hour_sin,hour_cos,is_olympic_corridor,prev_hour_vehicles
2025-09-12 10:45:00,B1,33,0.5190295210808905,10,45,4,False,False,0,0.49999999999999994,-0.8660254037844387,1,79.0
2025-09-12 10:50:00,B1,28,0.5049741958561994,10,50,4,False,False,0,0.49999999999999994,-0.8660254037844387,1,78.0
2025-09-12 10:55:00,B1,37,0.42281955249114156,10,55,4,False,False,0,0.49999999999999994,-0.8660254037844387,1,62.0
2025-09-12 11:00:00,B1,31,0.3453618227777252,11,0,4,False,False,0,0.258819045102521,-0.9659258262890682,1,34.0
2025-09-12 11:05:00,B1,28,0.48122782707924894,11,5,4,False,False,0,0.258819045102521,-0.9659258262890682,1,30.0
2025-09-12 11:10:00,B1,28,0.46139138006681796,11,10,4,False,False,0,0.258819045102521,-0.9659258262890682,1,46.0
2025-09-12 11:15:00,B1,34,0.5336443271267266,11,15,4,False,False,0,0.258819045102521,-0.9659258262890682,1,34.0
2025-09-12 11:20:00,B1,40,0.44251111316683117,11,20,4,False,False,0,0.258819045102521,-0.9659258262890682,1,30.0
2025-09-12 11:25:00,B1,38,0.3617109104851671,11,25,4,False,False,0,0.258819045102521,-0.9659258262890682,1,42.0
2025-09-12 11:30:00,B1,37,0.5699913682338466,11,30,4,False,False,0,0.258819045102521,-0.9659258262890682,1,42.0
2025-09-12 11:35:00,B1,36,0.413120803225853,11,35,4,False,False,0,0.258819045102521,-0.9659258262890682,1,34.0
2025-09-12 11:40:00,B1,37,0.46199747806233243,11,40,4,False,False,0,0.258819045102521,-0.9659258262890682,1,42.0
2025-09-12 11:45:00,B1,36,0.4763591892461692,11,45,4,False,False,0,0.258819045102521,-0.9659258262890682,1,33.0
2025-09-12 11:50:00,B1,38,0.32859611091312596,11,50,4,False,False,0,0.258819045102521,-0.9659258262890682,1,28.0
2025-09-12 11:55:00,B1,35,0.4627270013465402,11,55,4,False,False,0,0.258819045102521,-0.9659258262890682,1,37.0
2025-09-12 12:00:00,B1,38,0.427272468758831,12,0,4,False,False,0,1.2246467991473532e-16,-1.0,1,31.0
2025-09-12 12:05:00,B1,32,0.4306982981256375,12,5,4,False,False,0,1.2246467991473532e-16,-1.0,1,28.0
2025-09-12 12:10:00,B1,33,0.5183870267820341,12,10,4,False,False,0,1.2246467991473532e-16,-1.0,1,28.0
2025-09-12 12:15:00,B1,26,0.4355265597569058,12,15,4,False,False,0,1.2246467991473532e-16,-1.0,1,34.0
2025-09-12 12:20:00,B1,40,0.4227198467011873,12,20,4,False,False,0,1.2246467991473532e-16,-1.0,1,40.0
2025-09-12 12:25:00,B1,35,0.4606425232523753,12,25,4,False,False,0,1.2246467991473532e-16,-1.0,1,38.0
2025-09-12 12:30:00,B1,36,0.4743060824033526,12,30,4,False,False,0,1.2246467991473532e-16,-1.0,1,37.0
2025-09-12 12:35:00,B1,40,0.41011564409545,12,35,4,False,False,0,1.2246467991473532e-16,-1.0,1,36.0
2025-09-12 12:40:00,B1,38,0.5114908507992091,12,40,4,False,False,0,1.2246467991473532e-16,-1.0,1,37.0
2025-09-12 12:45:00,B1,37,0.5094101998214715,12,45,4,False,False,0,1.2246467991473532e-16,-1.0,1,36.0
2025-09-12 12:50:00,B1,31,0.4834262982483825,12,50,4,False,False,0,1.2246467991473532e-16,-1.0,1,38.0
2025-09-12 12:55:00,B1,39,0.5332955062138238,12,55,4,False,False,0,1.2246467991473532e-16,-1.0,1,35.0
2025-09-12 13:00:00,B1,33,0.4351099724718555,13,0,4,False,False,0,-0.2588190451025208,-0.9659258262890683,1,38.0
2025-09-12 13:05:00,B1,40,0.4644773447412874,13,5,4,False,False,0,-0.2588190451025208,-0.9659258262890683,1,32.0
2025-09-12 13:10:00,B1,27,0.49945071479638947,13,10,4,False,False,0,-0.2588190451025208,-0.9659258262890683,1,33.0
2025-09-12 13:15:00,B1,32,0.4208176593968866,13,15,4,False,False,0,-0.2588190451025208,-0.9659258262890683,1,26.0
2025-09-12 13:20:00,B1,31,0.40958935405412844,13,20,4,False,False,0,-0.2588190451025208,-0.9659258262890683,1,40.0
2025-09-12 13:25:00,B1,30,0.4961107830372029,13,25,4,False,False,0,-0.2588190451025208,-0.9659258262890683,1,35.0
2025-09-12 13:30:00,B1,32,0.36504631070399396,13,30,4,False,False,0,-0.2588190451025208,-0.9659258262890683,1,36.0
2025-09-12 13:35:00,B1,27,0.3804878768294137,13,35,4,False,False,0,-0.2588190451025208,-0.9659258262890683,1,40.0
2025-09-12 13:40:00,B1,30,0.4812162699539,13,40,4,False,False,0,-0.2588190451025208,-0.9659258262890683,1,38.0
2025-09-12 13:45:00,B1,40,0.4550598298952919,13,45,4,False,False,0,-0.2588190451025208,-0.9659258262890683,1,37.0
2025-09-12 13:50:00,B1,29,0.4709760532889397,13,50,4,False,False,0,-0.2588190451025208,-0.9659258262890683,1,31.0
2025-09-12 13:55:00,B1,40,0.42082562906464016,13,55,4,False,False,0,-0.2588190451025208,-0.9659258262890683,1,39.0
2025-09-12 14:00:00,B1,39,0.44530953985353317,14,0,4,False,False,0,-0.4999999999999998,-0.8660254037844388,1,33.0
2025-09-12 14:05:00,B1,36,0.4628705243031981,14,5,4,False,False,0,-0.4999999999999998,-0.8660254037844388,1,40.0
2025-09-12 14:10:00,B1,31,0.46307555015712193,14,10,4,False,False,0,-0.4999999999999998,-0.8660254037844388,1,27.0
2025-09-12 14:15:00,B1,36,0.4774869810539921,14,15,4,False,False,0,-0.4999999999999998,-0.8660254037844388,1,32.0
2025-09-12 14:20:00,B1,36,0.47807896346372497,14,20,4,False,False,0,-0.4999999999999998,-0.8660254037844388,1,31.0
2025-09-12 14:25:00,B1,32,0.5057711915566309,14,25,4,False,False,0,-0.4999999999999998,-0.8660254037844388,1,30.0
2025-09-12 14:30:00,B1,33,0.49715778982199527,14,30,4,False,False,0,-0.4999999999999998,-0.8660254037844388,1,32.0
2025-09-12 14:35:00,B1,40,0.4589983541478038,14,35,4,False,False,0,-0.4999999999999998,-0.8660254037844388,1,27.0
2025-09-12 14:40:00,B1,34,0.3393258012588422,14,40,4,False,False,0,-0.4999999999999998,-0.8660254037844388,1,30.0
2025-09-12 14:45:00,B1,22,0.4268022003777515,14,45,4,False,False,0,-0.4999999999999998,-0.8660254037844388,1,40.0
2025-09-12 14:50:00,B1,26,0.37735982278882624,14,50,4,False,False,0,-0.4999999999999998,-0.8660254037844388,1,29.0
2025-09-12 14:55:00,B1,34,0.4352191163967164,14,55,4,False,False,0,-0.4999999999999998,-0.8660254037844388,1,40.0
2025-09-12 15:00:00,B1,41,0.4709888817762299,15,0,4,False,False,0,-0.7071067811865471,-0.7071067811865479,1,39.0
2025-09-12 15:05:00,B1,33,0.37718185854013897,15,5,4,False,False,0,-0.7071067811865471,-0.7071067811865479,1,36.0
2025-09-12 15:10:00,B1,27,0.40060815456691024,15,10,4,False,False,0,-0.7071067811865471,-0.7071067811865479,1,31.0
2025-09-12 15:15:00,B1,31,0.40287283062228896,15,15,4,False,False,0,-0.7071067811865471,-0.7071067811865479,1,36.0
2025-09-12 15:20:00,B1,32,0.3613720810666974,15,20,4,False,False,0,-0.7071067811865471,-0.7071067811865479,1,36.0
2025-09-12 15:25:00,B1,33,0.36466998712434273,15,25,4,False,False,0,-0.7071067811865471,-0.7071067811865479,1,32.0
2025-09-12 15:30:00,B1,27,0.4233585573351284,15,30,4,False,False,0,-0.7071067811865471,-0.7071067811865479,1,33.0
2025-09-12 15:35:00,B1,33,0.40771102195205516,15,35,4,False,False,0,-0.7071067811865471,-0.7071067811865479,1,40.0
2025-09-12 15:40:00,B1,28,0.4406803855078532,15,40,4,False,False,0,-0.7071067811865471,-0.7071067811865479,1,34.0
2025-09-12 15:45:00,B1,28,0.45614176509391263,15,45,4,False,False,0,-0.7071067811865471,-0.7071067811865479,1,22.0
2025-09-12 15:50:00,B1,37,0.5276016198369524,15,50,4,False,False,0,-0.7071067811865471,-0.7071067811865479,1,26.0
2025-09-12 15:55:00,B1,33,0.4762351376853651,15,55,4,False,False,0,-0.7071067811865471,-0.7071067811865479,1,34.0
2025-09-12 16:00:00,B1,42,0.38110840338121604,16,0,4,False,False,0,-0.8660254037844384,-0.5000000000000004,1,41.0
2025-09-12 16:05:00,B1,45,0.42472192032502754,16,5,4,False,False,0,-0.8660254037844384,-0.5000000000000004,1,33.0
2025-09-12 16:10:00,B1,36,0.5088797251535883,16,10,4,False,False,0,-0.8660254037844384,-0.5000000000000004,1,27.0
2025-09-12 16:15:00,B1,35,0.33588521925001646,16,15,4,False,False,0,-0.8660254037844384,-0.5000000000000004,1,31.0
2025-09-12 16:20:00,B1,39,0.4639794018189893,16,20,4,False,False,0,-0.8660254037844384,-0.5000000000000004,1,32.0
2025-09-12 16:25:00,B1,38,0.3632336105892935,16,25,4,False,False,0,-0.8660254037844384,-0.5000000000000004,1,33.0
2025-09-12 16:30:00,B1,32,0.48524420380556105,16,30,4,False,False,0,-0.8660254037844384,-0.5000000000000004,1,27.0
2025-09-12 16:35:00,B1,38,0.5009392109059911,16,35,4,False,False,0,-0.8660254037844384,-0.5000000000000004,1,33.0
2025-09-12 16:40:00,B1,36,0.43922098461847214,16,40,4,False,False,0,-0.8660254037844384,-0.5000000000000004,1,28.0
2025-09-12 16:45:00,B1,39,0.5057672987132363,16,45,4,False,False,0,-0.8660254037844384,-0.5000000000000004,1,28.0
2025-09-12 16:50:00,B1,29,0.32638834427815466,16,50,4,False,False,0,-0.8660254037844384,-0.5000000000000004,1,37.0
2025-09-12 16:55:00,B1,32,0.46124534535726575,16,55,4,False,False,0,-0.8660254037844384,-0.5000000000000004,1,33.0
2025-09-12 17:00:00,B1,63,0.7766216138293582,17,0,4,False,False,1,-0.9659258262890683,-0.25881904510252063,1,42.0
2025-09-12 17:05:00,B1,62,0.8333306319020468,17,5,4,False,False,1,-0.9659258262890683,-0.25881904510252063,1,45.0
2025-09-12 17:10:00,B1,82,0.8902703714440671,17,10,4,False,False,1,-0.9659258262890683,-0.25881904510252063,1,36.0
2025-09-12 17:15:00,B1,76,0.8125767741491904,17,15,4,False,False,1,-0.9659258262890683,-0.25881904510252063,1,35.0
2025-09-12 17:20:00,B1,74,0.7035275074835388,17,20,4,False,False,1,-0.9659258262890683,-0.25881904510252063,1,39.0
2025-09-12 17:25:00,B1,94,0.7754547275253035,17,25,4,False,False,1,-0.9659258262890683,-0.25881904510252063,1,38.0
2025-09-12 17:30:00,B1,63,0.7259310541517839,17,30,4,False,False,1,-0.9659258262890683,-0.25881904510252063,1,32.0
2025-09-12 17:35:00,B1,58,0.867309595499206,17,35,4,False,False,1,-0.9659258262890683,-0.25881904510252063,1,38.0
2025-09-12 17:40:00,B1,81,0.757772307413082,17,40,4,False,False,1,-0.9659258262890683,-0.25881904510252063,1,36.0
2025-09-12 17:45:00,B1,65,0.8282914463641802,17,45,4,False,False,1,-0.9659258262890683,-0.25881904510252063,1,39.0
2025-09-12 17:50:00,B1,67,0.7410037198965148,17,50,4,False,False,1,-0.9659258262890683,-0.25881904510252063,1,29.0
2025-09-12 17:55:00,B1,65,0.8468750938223784,17,55,4,False,False,1,-0.9659258262890683,-0.25881904510252063,1,32.0
2025-09-12 18:00:00,B1,71,0.7310702416067698,18,0,4,False,False,1,-1.0,-1.8369701987210297e-16,1,63.0
2025-09-12 18:05:00,B1,70,0.8030754807117403,18,5,4,False,False,1,-1.0,-1.8369701987210297e-16,1,62.0
2025-09-12 18:10:00,B1,64,0.7232133611712603,18,10,4,False,False,1,-1.0,-1.8369701987210297e-16,1,82.0
2025-09-12 18:15:00,B1,74,0.9087173141140654,18,15,4,False,False,1,-1.0,-1.8369701987210297e-16,1,76.0
2025-09-12 18:20:00,B1,53,0.783824579326314,18,20,4,False,False,1,-1.0,-1.8369701987210297e-16,1,74.0
2025-09-12 18:25:00,B1,74,0.8022458489115439,18,25,4,False,False,1,-1.0,-1.8369701987210297e-16,1,94.0
2025-09-12 18:30:00,B1,70,0.8081159520461452,18,30,4,False,False,1,-1.0,-1.8369701987210297e-16,1,63.0
2025-09-12 18:35:00,B1,78,0.7786385556985773,18,35,4,False,False,1,-1.0,-1.8369701987210297e-16,1,58.0
2025-09-12 18:40:00,B1,81,0.8451126861970244,18,40,4,False,False,1,-1.0,-1.8369701987210297e-16,1,81.0
2025-09-12 18:45:00,B1,77,0.8047871022104656,18,45,4,False,False,1,-1.0,-1.8369701987210297e-16,1,65.0
2025-09-12 18:50:00,B1,78,0.7284508488708435,18,50,4,False,False,1,-1.0,-1.8369701987210297e-16,1,67.0
2025-09-12 18:55:00,B1,64,0.7368725819705867,18,55,4,False,False,1,-1.0,-1.8369701987210297e-16,1,65.0
2025-09-12 19:00:00,B1,93,0.7413475700917088,19,0,4,False,False,1,-0.9659258262890684,0.2588190451025203,1,71.0
2025-09-12 19:05:00,B1,63,0.7566426984301567,19,5,4,False,False,1,-0.9659258262890684,0.2588190451025203,1,70.0
2025-09-12 19:10:00,B1,71,0.818641516823927,19,10,4,False,False,1,-0.9659258262890684,0.2588190451025203,1,64.0
2025-09-12 19:15:00,B1,63,0.7988225543755259,19,15,4,False,False,1,-0.9659258262890684,0.2588190451025203,1,74.0
2025-09-12 19:20:00,B1,62,0.8145039476040536,19,20,4,False,False,1,-0.9659258262890684,0.2588190451025203,1,53.0
2025-09-12 19:25:00,B1,58,0.7128421922927096,19,25,4,False,False,1,-0.9659258262890684,0.2588190451025203,1,74.0
2025-09-12 19:30:00,B1,70,0.7342158329093198,19,30,4,False,False,1,-0.9659258262890684,0.2588190451025203,1,70.0
2025-09-12 19:35:00,B1,65,0.8284928407869924,19,35,4,False,False,1,-0.9659258262890684,0.2588190451025203,1,78.0
2025-09-12 19:40:00,B1,81,0.7859457671936277,19,40,4,False,False,1,-0.9659258262890684,0.2588190451025203,1,81.0
2025-09-12 19:45:00,B1,66,0.8740558886180846,19,45,4,False,False,1,-0.9659258262890684,0.2588190451025203,1,77.0
2025-09-12 19:50:00,B1,81,0.7305008903735499,19,50,4,False,False,1,-0.9659258262890684,0.2588190451025203,1,78.0
2025-09-12 19:55:00,B1,61,0.7189384008955207,19,55,4,False,False,1,-0.9659258262890684,0.2588190451025203,1,64.0
2025-09-12 20:00:00,B1,26,0.49024524961329335,20,0,4,False,False,0,-0.8660254037844386,0.5000000000000001,1,93.0
2025-09-12 20:05:00,B1,18,0.36240225166987206,20,5,4,False,False,0,-0.8660254037844386,0.5000000000000001,1,63.0
2025-09-12 20:10:00,B1,26,0.3289038058552091,20,10,4,False,False,0,-0.8660254037844386,0.5000000000000001,1,71.0
2025-09-12 20:15:00,B1,29,0.318360493922433,20,15,4,False,False,0,-0.8660254037844386,0.5000000000000001,1,63.0
2025-09-12 20:20:00,B1,28,0.2697173048349685,20,20,4,False,False,0,-0.8660254037844386,0.5000000000000001,1,62.0
2025-09-12 20:25:00,B1,25,0.3651404515753542,20,25,4,False,False,0,-0.8660254037844386,0.5000000000000001,1,58.0
2025-09-12 20:30:00,B1,26,0.4071755189935281,20,30,4,False,False,0,-0.8660254037844386,0.5000000000000001,1,70.0
2025-09-12 20:35:00,B1,20,0.39491694380869397,20,35,4,False,False,0,-0.8660254037844386,0.5000000000000001,1,65.0
2025-09-12 20:40:00,B1,21,0.42945043177556863,20,40,4,False,False,0,-0.8660254037844386,0.5000000000000001,1,81.0
2025-09-12 20:45:00,B1,23,0.38260064658925064,20,45,4,False,False,0,-0.8660254037844386,0.5000000000000001,1,66.0
2025-09-12 20:50:00,B1,33,0.35890225786225277,20,50,4,False,False,0,-0.8660254037844386,0.5000000000000001,1,81.0
2025-09-12 20:55:00,B1,28,0.34063182168204253,20,55,4,False,False,0,-0.8660254037844386,0.5000000000000001,1,61.0
2025-09-12 21:00:00,B1,29,0.3731198420838485,21,0,4,False,False,0,-0.7071067811865477,0.7071067811865474,1,26.0
2025-09-12 21:05:00,B1,24,0.3183129359513573,21,5,4,False,False,0,-0.7071067811865477,0.7071067811865474,1,18.0
2025-09-12 21:10:00,B1,25,0.22145276476920941,21,10,4,False,False,0,-0.7071067811865477,0.7071067811865474,1,26.0
2025-09-12 21:15:00,B1,22,0.31021956915267984,21,15,4,False,False,0,-0.7071067811865477,0.7071067811865474,1,29.0
2025-09-12 21:20:00,B1,29,0.4403466350511408,21,20,4,False,False,0,-0.7071067811865477,0.7071067811865474,1,28.0
2025-09-12 21:25:00,B1,20,0.348103733721394,21,25,4,False,False,0,-0.7071067811865477,0.7071067811865474,1,25.0
2025-09-12 21:30:00,B1,20,0.2888046336167269,21,30,4,False,False,0,-0.7071067811865477,0.7071067811865474,1,26.0
2025-09-12 21:35:00,B1,24,0.4162976991411692,21,35,4,False,False,0,-0.7071067811865477,0.7071067811865474,1,20.0
2025-09-12 21:40:00,B1,25,0.35883394061802787,21,40,4,False,False,0,-0.7071067811865477,0.7071067811865474,1,21.0
2025-09-12 21:45:00,B1,23,0.30285591403887835,21,45,4,False,False,0,-0.7071067811865477,0.7071067811865474,1,23.0
2025-09-12 21:50:00,B1,24,0.31859236974115146,21,50,4,False,False,0,-0.7071067811865477,0.7071067811865474,1,33.0
2025-09-12 21:55:00,B1,24,0.4052935212668663,21,55,4,False,False,0,-0.7071067811865477,0.7071067811865474,1,28.0
2025-09-12 22:00:00,B1,23,0.33817095243647033,22,0,4,False,False,0,-0.5000000000000004,0.8660254037844384,1,29.0
2025-09-12 22:05:00,B1,20,0.3174684991769389,22,5,4,False,False,0,-0.5000000000000004,0.8660254037844384,1,24.0
2025-09-12 22:10:00,B1,27,0.33594186502992646,22,10,4,False,False,0,-0.5000000000000004,0.8660254037844384,1,25.0
2025-09-12 22:15:00,B1,23,0.36403266948578294,22,15,4,False,False,0,-0.5000000000000004,0.8660254037844384,1,22.0
2025-09-12 22:20:00,B1,23,0.30534196277324543,22,20,4,False,False,0,-0.5000000000000004,0.8660254037844384,1,29.0
2025-09-12 22:25:00,B1,29,0.3833615809413747,22,25,4,False,False,0,-0.5000000000000004,0.8660254037844384,1,20.0
2025-09-12 22:30:00,B1,26,0.3159260602653885,22,30,4,False,False,0,-0.5000000000000004,0.8660254037844384,1,20.0
2025-09-12 22:35:00,B1,21,0.34374338329991055,22,35,4,False,False,0,-0.5000000000000004,0.8660254037844384,1,24.0
2025-09-12 22:40:00,B1,25,0.3207488343905879,22,40,4,False,False,0,-0.5000000000000004,0.8660254037844384,1,25.0
2025-09-12 22:45:00,B1,25,0.28581135967388765,22,45,4,False,False,0,-0.5000000000000004,0.8660254037844384,1,23.0
2025-09-12 22:50:00,B1,24,0.3176391524916763,22,50,4,False,False,0,-0.5000000000000004,0.8660254037844384,1,24.0
2025-09-12 22:55:00,B1,21,0.35487047736866145,22,55,4,False,False,0,-0.5000000000000004,0.8660254037844384,1,24.0
2025-09-12 23:00:00,B1,9,0.17152770054912198,23,0,4,False,False,0,-0.25881904510252157,0.9659258262890681,1,23.0
2025-09-12 23:05:00,B1,7,0.10411804661816443,23,5,4,False,False,0,-0.25881904510252157,0.9659258262890681,1,20.0
2025-09-12 23:10:00,B1,9,0.23328777755159358,23,10,4,False,False,0,-0.25881904510252157,0.9659258262890681,1,27.0
2025-09-12 23:15:00,B1,11,0.17833738866000903,23,15,4,False,False,0,-0.25881904510252157,0.9659258262890681,1,23.0
2025-09-12 23:20:00,B1,12,0.21605761006853236,23,20,4,False,False,0,-0.25881904510252157,0.9659258262890681,1,23.0
2025-09-12 23:25:00,B1,7,0.17313364849274193,23,25,4,False,False,0,-0.25881904510252157,0.9659258262890681,1,29.0
2025-09-12 23:30:00,B1,12,0.20724603124427066,23,30,4,False,False,0,-0.25881904510252157,0.9659258262890681,1,26.0
2025-09-12 23:35:00,B1,6,0.16239997026433828,23,35,4,False,False,0,-0.25881904510252157,0.9659258262890681,1,21.0
2025-09-12 23:40:00,B1,10,0.18172467349118243,23,40,4,False,False,0,-0.25881904510252157,0.9659258262890681,1,25.0
2025-09-12 23:45:00,B1,11,0.2813473882655597,23,45,4,False,False,0,-0.25881904510252157,0.9659258262890681,1,25.0
2025-09-12 23:50:00,B1,7,0.14807135188602888,23,50,4,False,False,0,-0.25881904510252157,0.9659258262890681,1,24.0
2025-09-12 23:55:00,B1,9,0.18569440423764302,23,55,4,False,False,0,-0.25881904510252157,0.9659258262890681,1,21.0
2025-09-13 00:00:00,B1,4,0.034004528655451116,0,0,5,True,False,0,0.0,1.0,1,9.0
2025-09-13 00:05:00,B1,5,0.0,0,5,5,True,False,0,0.0,1.0,1,7.0
2025-09-13 00:10:00,B1,7,0.20134754816164702,0,10,5,True,False,0,0.0,1.0,1,9.0
2025-09-13 00:15:00,B1,5,0.07724885483349066,0,15,5,True,False,0,0.0,1.0,1,11.0
2025-09-13 00:20:00,B1,7,0.11492993891775566,0,20,5,True,False,0,0.0,1.0,1,12.0
2025-09-13 00:25:00,B1,5,0.08327316414680476,0,25,5,True,False,0,0.0,1.0,1,7.0
2025-09-13 00:30:00,B1,4,0.14577069156647363,0,30,5,True,False,0,0.0,1.0,1,12.0
2025-09-13 00:35:00,B1,5,0.094513113459438,0,35,5,True,False,0,0.0,1.0,1,6.0
2025-09-13 00:40:00,B1,5,0.2123648928504497,0,40,5,True,False,0,0.0,1.0,1,10.0
2025-09-13 00:45:00,B1,6,0.11439196217244552,0,45,5,True,False,0,0.0,1.0,1,11.0
2025-09-13 00:50:00,B1,5,0.05432219101760738,0,50,5,True,False,0,0.0,1.0,1,7.0
2025-09-13 00:55:00,B1,7,0.029889590677091987,0,55,5,True,False,0,0.0,1.0,1,9.0
2025-09-13 01:00:00,B1,6,0.04187887963337598,1,0,5,True,False,0,0.25881904510252074,0.9659258262890683,1,4.0
2025-09-13 01:05:00,B1,5,0.11077771664011014,1,5,5,True,False,0,0.25881904510252074,0.9659258262890683,1,5.0
2025-09-13 01:10:00,B1,4,0.04341695658815991,1,10,5,True,False,0,0.25881904510252074,0.9659258262890683,1,7.0
2025-09-13 01:15:00,B1,5,0.0634400560605764,1,15,5,True,False,0,0.25881904510252074,0.9659258262890683,1,5.0
2025-09-13 01:20:00,B1,5,0.15771375540133165,1,20,5,True,False,0,0.25881904510252074,0.9659258262890683,1,7.0
2025-09-13 01:25:00,B1,4,0.13823533169714766,1,25,5,True,False,0,0.25881904510252074,0.9659258262890683,1,5.0
2025-09-13 01:30:00,B1,6,0.13603151667249594,1,30,5,True,False,0,0.25881904510252074,0.9659258262890683,1,4.0
2025-09-13 01:35:00,B1,7,0.07265786861000352,1,35,5,True,False,0,0.25881904510252074,0.9659258262890683,1,5.0
2025-09-13 01:40:00,B1,5,0.05294495801710631,1,40,5,True,False,0,0.25881904510252074,0.9659258262890683,1,5.0
2025-09-13 01:45:00,B1,7,0.12854705650467596,1,45,5,True,False,0,0.25881904510252074,0.9659258262890683,1,6.0
2025-09-13 01:50:00,B1,7,0.046334559561552704,1,50,5,True,False,0,0.25881904510252074,0.9659258262890683,1,5.0
2025-09-13 01:55:00,B1,5,0.022128665546796752,1,55,5,True,False,0,0.25881904510252074,0.9659258262890683,1,7.0
2025-09-13 02:00:00,B1,6,0.15707856360395075,2,0,5,True,False,0,0.49999999999999994,0.8660254037844387,1,6.0
2025-09-13 02:05:00,B1,5,0.054984097409829465,2,5,5,True,False,0,0.49999999999999994,0.8660254037844387,1,5.0
2025-09-13 02:10:00,B1,6,0.060066112207353,2,10,5,True,False,0,0.49999999999999994,0.8660254037844387,1,4.0
2025-09-13 02:15:00,B1,5,0.13311622446023338,2,15,5,True,False,0,0.49999999999999994,0.8660254037844387,1,5.0
2025-09-13 02:20:00,B1,6,0.13275765702979722,2,20,5,True,False,0,0.49999999999999994,0.8660254037844387,1,5.0
2025-09-13 02:25:00,B1,5,0.16083631784293223,2,25,5,True,False,0,0.49999999999999994,0.8660254037844387,1,4.0
2025-09-13 02:30:00,B1,5,0.11386261081803765,2,30,5,True,False,0,0.49999999999999994,0.8660254037844387,1,6.0
2025-09-13 02:35:00,B1,5,0.11715811069065638,2,35,5,True,False,0,0.49999999999999994,0.8660254037844387,1,7.0
2025-09-13 02:40:00,B1,7,0.027321115495416215,2,40,5,True,False,0,0.49999999999999994,0.8660254037844387,1,5.0
2025-09-13 02:45:00,B1,7,0.12660599833240513,2,45,5,True,False,0,0.49999999999999994,0.8660254037844387,1,7.0
2025-09-13 02:50:00,B1,5,0.0723519256263034,2,50,5,True,False,0,0.49999999999999994,0.8660254037844387,1,7.0
2025-09-13 02:55:00,B1,3,0.05180510318277492,2,55,5,True,False,0,0.49999999999999994,0.8660254037844387,1,5.0
2025-09-13 03:00:00,B1,5,0.10474189166877156,3,0,5,True,False,0,0.7071067811865475,0.7071067811865476,1,6.0
2025-09-13 03:05:00,B1,6,0.12714146612462696,3,5,5,True,False,0,0.7071067811865475,0.7071067811865476,1,5.0
2025-09-13 03:10:00,B1,6,0.0,3,10,5,True,False,0,0.7071067811865475,0.7071067811865476,1,6.0
2025-09-13 03:15:00,B1,5,0.09609976679717326,3,15,5,True,False,0,0.7071067811865475,0.7071067811865476,1,5.0
2025-09-13 03:20:00,B1,6,0.07330232657015534,3,20,5,True,False,0,0.7071067811865475,0.7071067811865476,1,6.0
2025-09-13 03:25:00,B1,5,0.17590554763838598,3,25,5,True,False,0,0.7071067811865475,0.7071067811865476,1,5.0
2025-09-13 03:30:00,B1,5,0.13223163129175058,3,30,5,True,False,0,0.7071067811865475,0.7071067811865476,1,5.0
2025-09-13 03:35:00,B1,6,0.06145202845967217,3,35,5,True,False,0,0.7071067811865475,0.7071067811865476,1,5.0
2025-09-13 03:40:00,B1,6,0.05178195312428869,3,40,5,True,False,0,0.7071067811865475,0.7071067811865476,1,7.0
2025-09-13 03:45:00,B1,5,0.13855740984511997,3,45,5,True,False,0,0.7071067811865475,0.7071067811865476,1,7.0
2025-09-13 03:50:00,B1,5,0.11455877472110859,3,50,5,True,False,0,0.7071067811865475,0.7071067811865476,1,5.0
2025-09-13 03:55:00,B1,6,0.10369289491469423,3,55,5,True,False,0,0.7071067811865475,0.7071067811865476,1,3.0
2025-09-13 04:00:00,B1,5,0.07589191783935301,4,0,5,True,False,0,0.8660254037844386,0.5000000000000001,1,5.0
2025-09-13 04:05:00,B1,8,0.0809685635677014,4,5,5,True,False,0,0.8660254037844386,0.5000000000000001,1,6.0
2025-09-13 04:10:00,B1,4,0.08102824920488937,4,10,5,True,False,0,0.8660254037844386,0.5000000000000001,1,6.0
2025-09-13 04:15:00,B1,6,0.1639412490136236,4,15,5,True,False,0,0.8660254037844386,0.5000000000000001,1,5.0
2025-09-13 04:20:00,B1,7,0.06895541760083952,4,20,5,True,False,0,0.8660254037844386,0.5000000000000001,1,6.0
2025-09-13 04:25:00,B1,7,0.012413385825822978,4,25,5,True,False,0,0.8660254037844386,0.5000000000000001,1,5.0
2025-09-13 04:30:00,B1,4,0.07030252703397065,4,30,5,True,False,0,0.8660254037844386,0.5000000000000001,1,5.0
2025-09-13 04:35:00,B1,6,0.04419655545931872,4,35,5,True,False,0,0.8660254037844386,0.5000000000000001,1,6.0
2025-09-13 04:40:00,B1,5,0.032379936975249525,4,40,5,True,False,0,0.8660254037844386,0.5000000000000001,1,6.0
2025-09-13 04:45:00,B1,6,0.050921868223574716,4,45,5,True,False,0,0.8660254037844386,0.5000000000000001,1,5.0
2025-09-13 04:50:00,B1,5,0.1582614685764177,4,50,5,True,False,0,0.8660254037844386,0.5000000000000001,1,5.0
2025-09-13 04:55:00,B1,6,0.09320242763105407,4,55,5,True,False,0,0.8660254037844386,0.5000000000000001,1,6.0
2025-09-13 05:00:00,B1,4,0.19131200043383606,5,0,5,True,False,0,0.9659258262890683,0.25881904510252074,1,5.0
